,a_e,a_w,alpha_w,conservation_effectiveness,conservation_unit_cost,delta,delta_extract,e_0,eta_deplet,mu_0,mu_elite_extr,nat_res_regen,eta_w,eta_a,w_T,I_Ta,conservation_effort,R_star,phi_c,scenario,policy,model,max_radicalized,final_radicalized,wage_cost,conservation_cost,final_resource
541,140.2252815187367,2.02957215831703,-2.984811348963922,0.8829247511886628,4.602730211448545,0.13212325208463055,0.054419855188329806,0.038896864113684024,2.8317927705039527,0.008056271465487472,0.23225022834634368,0.15963830635322585,0.0,0.0,0.5,0.0,0.0,0.0,0.0,541,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2042948629135442
542,101.19994828272615,2.092349314512842,-2.9246576618819806,0.5317592360697596,1.1471810359127077,0.7066399429568221,0.04069692344575752,0.04576999004520915,0.8480622374318038,0.009092497538488266,0.6188237060778132,0.08109717145031967,0.0,0.0,0.5,0.0,0.0,0.0,0.0,542,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0591034404297217
543,69.3996455984104,1.928598650302523,-0.7590557876945931,0.5777833865516366,0.1220062899461527,0.5227408334484382,0.09311263892514893,0.02542989227105608,1.2277879166280166,0.0070316375349405505,0.7272283614550537,0.13148805289441728,0.0,0.0,0.5,0.0,0.0,0.0,0.0,543,baseline,PolicySIR,0.903848365060582,0.004739251267685034,0.0,0.0,0.7985413499973278
544,25.763811247049944,0.16000324007054592,1.5218035246302541,0.6791752680529008,21.20874390203206,0.3890796008599571,0.009569435274455146,0.03257890981549788,0.7841480163181269,0.0011325879754192903,0.343004745700178,0.12281528096997958,0.0,0.0,0.5,0.0,0.0,0.0,0.0,544,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.872347402909998
545,82.39058722549291,0.17257263155897065,-2.351073393288454,0.12358306549745882,28.09304767775874,0.5571650654476169,0.07994550454469732,0.030554938480789894,2.928349319516586,0.0075390430777152895,0.8665664936469373,0.12782679715317444,0.0,0.0,0.5,0.0,0.0,0.0,0.0,545,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0165563032877873
546,63.473782647160945,0.3780269352222619,-2.928582294794831,0.3358244688736016,18.03965534353292,0.18781200988513014,0.033202230392409174,0.007500826927949067,1.831217035106027,0.004818725688557724,0.16662957768777925,0.019748051793692985,0.0,0.0,0.5,0.0,0.0,0.0,0.0,546,baseline,PolicySIR,0.9201448706373792,0.0695468528335842,0.0,0.0,0.493754052250395
547,79.20423099387352,2.6785629648316003,2.0603058760231265,0.9316434092854217,10.671083541703993,0.9349235447376086,0.03867368596177726,0.04590397904283315,1.5452825838885496,0.006070482279663825,0.1652124654022016,0.125270575560365,0.0,0.0,0.5,0.0,0.0,0.0,0.0,547,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.3385753718280289
548,78.10157643182468,2.860815905780152,-2.9758377240659106,0.48593700569022613,6.606367321521467,0.38170411413916616,0.01417200191007537,0.03296614742759416,1.6463202618971757,0.0011841150685920083,0.7974888092414936,0.13846947389806757,0.0,0.0,0.5,0.0,0.0,0.0,0.0,548,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.7434841900740405
549,86.112149380737,1.0514490201583093,2.822755207814609,0.4954164858506628,24.67948256406629,0.47335691866757446,0.09592921532981503,0.021507355910124672,2.4911956018746633,0.009150791065929302,0.9037555854837657,0.19587994353973143,0.0,0.0,0.5,0.0,0.0,0.0,0.0,549,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.092527752401427
550,119.91034510090938,1.4871837972007906,0.5530021545432788,0.35626878140283225,8.18818269939778,0.6407966953707415,0.03330998324532333,0.02521194936878254,0.6862766718780815,0.005598393777586235,0.6522667633080483,0.06265161987914307,0.0,0.0,0.5,0.0,0.0,0.0,0.0,550,baseline,PolicySIR,0.40497862725097733,0.010629233190216827,0.0,0.0,0.9921107625403658
551,111.07559144021276,2.1578568007012113,1.3938842348266238,0.4993046704158294,12.353598383308817,0.6712635033801814,0.06833690634560721,0.0070861810286594416,2.18500045976691,0.008334604034854245,0.9163419952790592,0.05402290347299827,0.0,0.0,0.5,0.0,0.0,0.0,0.0,551,baseline,PolicySIR,0.9333059858136615,0.01622598624454007,0.0,0.0,0.6964186097788985
552,110.76724658445157,0.9621294958919797,-2.5562352197571827,0.34576748689261616,9.000262647414967,0.245970496473748,0.06684183533114044,0.021109286398883664,1.6803601125680288,0.002265877303167404,0.16082806437397662,0.06011298761838533,0.0,0.0,0.5,0.0,0.0,0.0,0.0,552,baseline,PolicySIR,0.9086440938792552,0.004551487163106724,0.0,0.0,0.6348742677050662
553,24.141287809501115,2.3350150423356664,-1.1147183916203662,0.6614182986120429,8.690787449670836,0.19755503863442658,0.021388030774156564,0.028255417357909825,1.1780210346541633,0.00961716708384755,0.1749552693421536,0.043827829052675675,0.0,0.0,0.5,0.0,0.0,0.0,0.0,553,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0939467690544076
555,9.50105883778647,2.2583385174964437,-0.7672344320960667,0.9534326543603545,23.803770517011205,0.7775241889742911,0.06301524176696593,0.02009718342545769,1.1061398454474043,0.009614830527129418,0.41703184115845293,0.06903310279656469,0.0,0.0,0.5,0.0,0.0,0.0,0.0,555,baseline,PolicySIR,0.8249924786458926,0.019833430768985777,0.0,0.0,0.502382284407215
556,51.928660166350845,0.6698864734100448,-0.1395639207416921,0.408450627115714,25.687212882467957,0.21075922209666734,0.0714018939868555,0.03842159063791073,1.0401255326449945,0.006427219696466899,0.3476148120828045,0.14950228977552338,0.0,0.0,0.5,0.0,0.0,0.0,0.0,556,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.1137490014084475
557,84.50829319781452,2.40946522190935,0.2797060873675026,0.79876493347997,21.142830072496956,0.6057906768418814,0.023669614832732284,0.02986198186118589,1.8362776684747257,0.004809714267598705,0.6557293970910788,0.15273869352854438,0.0,0.0,0.5,0.0,0.0,0.0,0.0,557,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.5999489936265898
559,97.29500023355942,0.07356960496247475,-0.936282300646881,0.8506010725165551,3.949631902130227,0.39699746124692803,0.03374169519543705,0.04507839124784692,2.446194814520653,0.0013353564318501448,0.571767699186966,0.025200277660527105,0.0,0.0,0.5,0.0,0.0,0.0,0.0,559,baseline,PolicySIR,0.9489656462442788,0.0032191900161320764,0.0,0.0,0.7107267223135291
560,78.5085983281787,2.4543671533335782,1.7335320673912253,0.29026860599666143,23.412618569638468,0.5707997136152914,0.04520937162262819,0.008333109489732997,1.7313829218600516,0.009261540545780196,0.15481217962105662,0.01864642014158953,0.0,0.0,0.5,0.0,0.0,0.0,0.0,560,baseline,PolicySIR,0.9342061223418808,0.016007755528248895,0.0,0.0,0.33188849468392
561,17.07894067758175,1.6964403811874382,-2.072212276870568,0.8923571846152641,12.192016373280811,0.5589418661907168,0.04400351326976956,0.015925578487958694,2.554814534575039,0.003547950838978162,0.6956573872942259,0.04143105169641313,0.0,0.0,0.5,0.0,0.0,0.0,0.0,561,baseline,PolicySIR,0.8439471049319152,0.4441956473511845,0.0,0.0,0.8153978752998032
562,141.2710497730578,2.231959061001814,-2.8443701768778697,0.4667360951379059,25.36843291618798,0.18194920067407255,0.007817349184821387,0.02890541067860285,2.293289501298567,0.008679235236367685,0.44022888325200904,0.060018548744288636,0.0,0.0,0.5,0.0,0.0,0.0,0.0,562,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.5986006798539234
563,136.75113782534848,1.7740791460235763,1.85455912898093,0.8311501471976973,28.242942985424815,0.8815605474892841,0.057367985357088584,0.02934778961953146,0.6276164983341217,0.007677623536582906,0.6410600982189397,0.06523917721432838,0.0,0.0,0.5,0.0,0.0,0.0,0.0,563,baseline,PolicySIR,0.9255545895324163,0.017268220066063655,0.0,0.0,1.9997376068570551
564,114.09802114922533,2.672056208118623,-1.8126856814945327,0.4626091411623018,1.5601031553019777,0.939955127854061,0.049733750677794446,0.021266278997226766,2.9512524167374976,0.001519474683334579,0.40976750758812297,0.03677532942403838,0.0,0.0,0.5,0.0,0.0,0.0,0.0,564,baseline,PolicySIR,0.8934548689748939,0.006213522167147591,0.0,0.0,0.7780957796402813
565,73.21738579632087,1.3598875873065894,1.260453359556684,0.8876357031926624,20.025434320102033,0.1077885471050765,0.025638015653063773,0.013437513380957371,2.923367344854498,0.006966752418101666,0.7190648192333685,0.05946451008585345,0.0,0.0,0.5,0.0,0.0,0.0,0.0,565,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.144834338339391
566,26.60585329758225,1.1707837506290857,2.6860568136025815,0.3337896049795337,20.743308455147645,0.8682270590744974,0.0791768762678782,0.01664476131515678,1.8290989306472172,0.0012167340803442004,0.5209212871173861,0.08092042076239218,0.0,0.0,0.5,0.0,0.0,0.0,0.0,566,baseline,PolicySIR,0.8153859284344382,0.26249064178416676,0.0,0.0,0.7382423506874761
567,52.46703759403299,2.644906526968693,2.8147751653707216,0.17262534017689615,14.18410669039105,0.9097189044749835,0.03570255935806298,0.006641291101440962,2.323251088317789,0.0062298126401111945,0.5849403493335449,0.10642003500477433,0.0,0.0,0.5,0.0,0.0,0.0,0.0,567,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2688936113322913
568,68.29697304288871,1.9561270013227015,0.8972236604202335,0.8164405363472143,15.850025965814355,0.7524124006787836,0.008848083465045724,0.03690672380249321,2.3715601735347414,0.0067124287252936544,0.31608194445779514,0.017324325921148607,0.0,0.0,0.5,0.0,0.0,0.0,0.0,568,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.076296776850728
569,47.02249200123498,1.7671899642335995,-0.6927496863684723,0.5876075544390529,18.078644772228625,0.22821748144418144,0.03486748311446592,0.023451671826461528,1.0302743166390362,0.0047223858616769095,0.11485064175447195,0.12419251438254714,0.0,0.0,0.5,0.0,0.0,0.0,0.0,569,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4776467316296662
570,64.4574854311105,1.2100166384604303,1.791719211799835,0.7247187957241413,20.587096367561415,0.880696484071904,0.032854914679800715,0.03613147984104809,1.6011299694583634,0.0043834881928302115,0.3412497672132231,0.12889144677817074,0.0,0.0,0.5,0.0,0.0,0.0,0.0,570,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4329226387899938
571,13.568098347715273,0.4889119200273007,2.452353818505168,0.34699974927462024,9.830455290998644,0.227037314339483,0.06773126991222034,0.030165831063028867,0.4944070137814105,0.007578804565463485,0.1362914159346021,0.10624581146084909,0.0,0.0,0.5,0.0,0.0,0.0,0.0,571,baseline,PolicySIR,0.9099794945222366,0.6090035262780181,0.0,0.0,1.9999541886021197
572,133.3630268876471,2.9235129846630836,-0.8508790326558704,0.8361252841718388,27.33611258100399,0.1411923942838781,0.031208741995649082,0.006729141911970896,0.5820618106876669,0.008391001836653233,0.22672864587508706,0.19324474121393648,0.0,0.0,0.5,0.0,0.0,0.0,0.0,572,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.7591478935763922
573,138.81547090470292,2.7792545627396015,-0.7405539564769983,0.2751518712592209,8.671335660431293,0.42373120289294564,0.08323072319149671,0.005070487142782237,1.1852020581540679,0.007811797637010249,0.21156825349105973,0.07434649668606165,0.0,0.0,0.5,0.0,0.0,0.0,0.0,573,baseline,PolicySIR,0.9550366386181872,0.014588855289861407,0.0,0.0,0.38766580722647065
574,18.478158654139417,1.3008293649522789,2.5468027681074945,0.2194317120239086,27.971275171653268,0.18794439332983096,0.028030096306371106,0.009511167003724981,1.853185737229472,0.00694554229240652,0.5107470389779185,0.17778351870408168,0.0,0.0,0.5,0.0,0.0,0.0,0.0,574,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.6047227568482252
575,8.587321510463536,2.6143855664488274,-0.6216343325352245,0.799350701796683,22.299600886598665,0.8213152528695953,0.008614358211079993,0.04939310916083525,2.113421898256474,0.002864872331720631,0.37457750714947824,0.01212279339429721,0.0,0.0,0.5,0.0,0.0,0.0,0.0,575,baseline,PolicySIR,0.4574145654944351,0.17364274409673733,0.0,0.0,0.9333665141652713
576,128.7669893383608,0.20787967737533838,-2.8702039555895347,0.26595429800175674,12.864105127812959,0.700065484779322,0.06432795549430878,0.03636117675229149,1.4938317078777916,0.0018187330408474167,0.6430497711069361,0.03845057300879835,0.0,0.0,0.5,0.0,0.0,0.0,0.0,576,baseline,PolicySIR,0.8652814660428607,0.6581878467111777,0.0,0.0,0.3283031981219121
577,142.49036835617622,2.568771921244449,-1.1839955882691462,0.8101023390550858,13.040407639732491,0.4506945499999593,0.06639450526992477,0.03421790639208857,1.491610365405534,0.0015431730624119603,0.8816078422742989,0.18957157585455195,0.0,0.0,0.5,0.0,0.0,0.0,0.0,577,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.2947080021336568
578,24.445897535319776,2.4945782545021022,1.4799233701950936,0.2807966435851439,11.368196768916905,0.6898758013499401,0.01077345978012407,0.017132141009145747,1.340222397474744,0.0028068039421569155,0.8285895512492235,0.08155077535882096,0.0,0.0,0.5,0.0,0.0,0.0,0.0,578,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.7177532238533642
579,135.7390370502078,2.8326715749946554,-2.3312574575392504,0.13450792985365853,5.966246725799481,0.649876718876322,0.005962078157602521,0.02932837902542399,0.3005508397442802,0.006126171314292609,0.3410720701547189,0.09832918059125564,0.0,0.0,0.5,0.0,0.0,0.0,0.0,579,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.9250227013095838
580,76.13746359823266,1.6455883698163967,1.3913470121994695,0.20744512613295932,3.3103542729489432,0.568481105245444,0.053515824718746434,0.007354927778503183,0.12449210502246039,0.008125489920178452,0.47411826824590875,0.1835781059375169,0.0,0.0,0.5,0.0,0.0,0.0,0.0,580,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.6230902818974013
581,117.44949932522628,2.3778517255933194,2.8772249289702927,0.5379995410078318,19.375594652979217,0.6317700752890834,0.09444361239945495,0.017469794492198928,0.8757366747941749,0.002029244234701762,0.7768790542110243,0.165670962940455,0.0,0.0,0.5,0.0,0.0,0.0,0.0,581,baseline,PolicySIR,0.8031374982400009,0.0030853569671576075,0.0,0.0,0.9378790612596786
582,84.69234672262405,2.778409671885458,1.9578535750497856,0.8215291443311843,15.691205490053894,0.3935421772140625,0.09304880152256992,0.007990765825373147,1.2191112861723776,0.005657799048880778,0.4108672527556555,0.1331112816565937,0.0,0.0,0.5,0.0,0.0,0.0,0.0,582,baseline,PolicySIR,0.883700209032137,0.0165779304801549,0.0,0.0,0.8211654337596548
583,7.8166342906101995,1.1994160959756293,1.8051972013269841,0.7530763139226696,22.331221479579696,0.439765775568683,0.01528803819365216,0.0069974349361623875,1.4119068189990163,0.007371444492328244,0.18255164487807968,0.023268983693710436,0.0,0.0,0.5,0.0,0.0,0.0,0.0,583,baseline,PolicySIR,0.5448031993068195,0.005763003910659937,0.0,0.0,0.9155127876450687
584,43.32181206641147,1.4321374826709308,1.5474083046278837,0.42476886249611623,11.176026682644356,0.24460142711290986,0.03618329142135291,0.023642470502943394,2.031987570766599,0.0005988640730909305,0.44999256007625377,0.082265324546062,0.0,0.0,0.5,0.0,0.0,0.0,0.0,584,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.160059071405559
585,27.831475644243728,1.5791411974548526,2.012410762603377,0.9707690995903229,25.49095796721466,0.7510927831906519,0.09738032998964334,0.033755376232886984,2.3891498743007227,0.008941529273422517,0.5383482410425702,0.10955422888959025,0.0,0.0,0.5,0.0,0.0,0.0,0.0,585,baseline,PolicySIR,0.9307462307941206,0.49385357793493695,0.0,0.0,0.8671664471740479
586,147.9394831528124,1.371804417613203,-0.7886956012042363,0.7624335492940385,28.364218118550095,0.1158666199554992,0.06224272667066222,0.043856900590539094,2.1258105714039686,0.008999598406450999,0.7324040110368496,0.10975200144123738,0.0,0.0,0.5,0.0,0.0,0.0,0.0,586,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0249499204577504
587,97.75984256338012,1.2229193435329215,1.0823250126733495,0.11572267526525525,20.323362255690988,0.8909802799323577,0.04030530057132062,0.030081049409700987,1.5537698569105245,0.009761425932505346,0.6936480936522424,0.1965308293513718,0.0,0.0,0.5,0.0,0.0,0.0,0.0,587,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.5367548072185673
588,116.25313108806958,2.2467505303546234,1.8690406745699404,0.3026267473172818,14.26756997779067,0.8895205922956336,0.019742166035544413,0.025865141579566348,0.11399504969726186,0.006180108008642592,0.36210110686339847,0.1463004629080733,0.0,0.0,0.5,0.0,0.0,0.0,0.0,588,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.8445154254564038
589,133.229931690016,0.5361391083600426,-0.9214884943440449,0.6730103121575399,25.04315414694732,0.6356475579402645,0.06581762400996398,0.028347514198078717,2.6933537103004688,0.0013994952659673494,0.7562651958796528,0.04299587515063801,0.0,0.0,0.5,0.0,0.0,0.0,0.0,589,baseline,PolicySIR,0.951508396917406,0.9210938714314507,0.0,0.0,0.7055240781320239
590,38.566835286041815,1.9229720911179067,-2.819813693266239,0.7718817246206835,9.189454334695473,0.9942190143468397,0.05450719157302133,0.022538262387256536,0.9368483770335375,0.007763093966052464,0.15985770754343512,0.1818496295332719,0.0,0.0,0.5,0.0,0.0,0.0,0.0,590,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.4582073427338358
591,143.65051631034137,0.6513123419682282,-0.8254414668659398,0.7512220784207755,8.811194305929991,0.28459020052231354,0.08039377358279014,0.01589036843350653,2.075478200864537,0.004465522213204183,0.7162141807991315,0.15402149302204401,0.0,0.0,0.5,0.0,0.0,0.0,0.0,591,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.0723290411501991
592,101.22463032170691,0.4756304139114921,0.6108828273852733,0.6504143941937722,8.485038466598276,0.8596331641571661,0.030918592367338897,0.021351091798432212,2.3669203410248922,0.0027090319896338776,0.7412384447291259,0.13084371479725965,0.0,0.0,0.5,0.0,0.0,0.0,0.0,592,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.3912830387855701
593,58.76677121787429,1.5698501697023735,2.9837964203300347,0.5614866686785124,23.257159725707645,0.13085632403864858,0.017380146287185348,0.04247338764592141,2.5787404508494265,0.009606421435773454,0.2053336030684867,0.13854669033388853,0.0,0.0,0.5,0.0,0.0,0.0,0.0,593,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.5659071675758578
594,144.49524361509154,2.515818453341986,-0.9337007855503909,0.4010193718292139,15.118308116942567,0.6097757153657576,0.026455643345682595,0.033973445643083244,2.9780220354798823,0.00669612742708578,0.5299429640746126,0.10314249019945752,0.0,0.0,0.5,0.0,0.0,0.0,0.0,594,baseline,PolicySIR,0.08195629354440404,0.06449629330277783,0.0,0.0,1.300912119389689
